sample,axis_3072,axis_1536,antipode_of_3072,same_plane,Sp_diff_axis_vs_antipode,S_min_3072,S_min_1536
fresh_1925,1319,1319,1735,True,0.0,419.60882568359375,419.60882568359375
fresh_1926,842,842,2218,True,0.0,463.8515930175781,463.8515930175781
fresh_1927,1302,1302,1782,True,0.0,343.4124755859375,343.4124755859375
fresh_1928,1230,1230,1838,True,0.0,383.4199523925781,383.4199523925781
fresh_1929,1127,1127,1927,True,0.0,353.5289611816406,353.5289611816406
fresh_1930,26,26,3042,True,0.0,511.4054260253906,511.4054260253906
fresh_1931,302,302,2774,True,0.0,451.44207763671875,451.44207763671875
fresh_1932,522,522,2538,True,0.0,294.7027587890625,294.7027587890625
fresh_1933,1065,1065,1993,True,0.0,298.5732421875,298.5732421875
fresh_1934,179,179,2909,True,0.0,348.5484924316406,348.5484924316406
fresh_1935,130,130,2930,True,0.0,371.68975830078125,371.68975830078125
fresh_1936,250,250,2816,True,0.0,268.6391906738281,268.6391906738281
fresh_1937,693,693,2389,True,0.0,396.9597473144531,396.9597473144531
fresh_1938,578,578,2466,True,0.0,285.7597961425781,285.7597961425781
fresh_1939,155,155,2921,True,0.0,311.13861083984375,311.13861083984375
fresh_1940,340,340,2710,True,0.0,339.44610595703125,339.44610595703125
fresh_1941,110,110,2972,True,0.0,345.35797119140625,345.35797119140625
fresh_1942,32,32,3032,True,0.0,348.726806640625,348.726806640625
fresh_1943,110,110,2972,True,0.0,313.5533142089844,313.5533142089844
fresh_1944,168,168,2898,True,0.0,357.1734619140625,357.1734619140625
fresh_1945,1017,1017,2073,True,0.0,349.2489318847656,349.2489318847656
fresh_1946,259,259,2825,True,0.0,432.4048156738281,432.4048156738281
fresh_1947,554,554,2506,True,0.0,282.60345458984375,282.60345458984375
fresh_1948,458,458,2600,True,0.0,354.506591796875,354.506591796875
fresh_1949,1228,1228,1836,True,0.0,450.6432800292969,450.6432800292969
fresh_1950,5,5,3065,True,0.0,333.92193603515625,333.92193603515625
fresh_1951,124,124,2956,True,0.0,380.2529296875,380.2529296875
fresh_1952,2293,789,789,True,0.0694580078125,428.135986328125,428.2054443359375
fresh_1953,1093,1093,1957,True,0.0,307.8177185058594,307.8177185058594
fresh_1954,160,160,2926,True,0.0,274.6472473144531,274.6472473144531
fresh_1955,552,552,2504,True,0.0,768.2003173828125,768.2003173828125
fresh_1956,611,611,2435,True,0.0,437.79302978515625,437.79302978515625
fresh_1957,127,127,2959,True,0.0,288.1903381347656,288.1903381347656
fresh_1958,1135,1135,1935,True,0.0,412.1166076660156,412.1166076660156
fresh_1959,1035,1035,2027,True,0.60150146484375,384.8052978515625,384.8052978515625
fresh_1960,169,169,2899,True,0.0,285.1402587890625,285.1402587890625
fresh_1961,491,491,2571,True,0.0,363.4881896972656,363.4881896972656
fresh_1962,618,618,2442,True,0.0,386.6227722167969,386.6227722167969
fresh_1963,1449,1449,1609,True,0.0,428.0359802246094,428.0359802246094
fresh_1964,1101,1101,1965,True,0.0,353.771484375,353.771484375
fresh_1965,490,490,2570,True,0.0,273.58843994140625,273.58843994140625
fresh_1966,74,74,2990,True,0.0,320.17138671875,320.17138671875
fresh_1967,100,100,2962,True,0.0,392.61865234375,392.61865234375
fresh_1968,1616,1456,1456,True,0.373382568359375,369.94183349609375,370.3152160644531
fresh_1969,1248,1248,1792,True,0.0,354.4725646972656,354.4725646972656
fresh_1970,106,106,2968,True,0.0,285.9839782714844,285.9839782714844
fresh_1971,1268,1268,1812,True,0.0,324.5310974121094,324.5310974121094
fresh_1972,2052,996,996,True,0.090179443359375,244.68209838867188,244.77227783203125
fresh_1973,80,80,2996,True,0.0,304.702392578125,304.702392578125
fresh_1974,1097,1097,1961,True,0.0,315.572509765625,315.572509765625
fresh_1975,10,10,3062,True,0.0,339.18450927734375,339.18450927734375
fresh_1976,38,38,3038,True,0.0,363.3694763183594,363.3694763183594
fresh_1977,78,78,2994,True,0.0,418.0502014160156,418.0502014160156
fresh_1978,29,29,3045,True,0.0,355.3777770996094,355.3777770996094
fresh_1979,1050,1050,2042,True,0.0,308.6978759765625,308.6978759765625
fresh_1980,107,107,2969,True,0.0,348.1449279785156,348.1449279785156
fresh_1981,893,893,2205,True,0.0,259.1404724121094,259.1404724121094
fresh_1982,29,29,3045,True,0.0,232.7073211669922,232.7073211669922
fresh_1983,74,74,2990,True,0.0,453.54522705078125,453.54522705078125
fresh_1984,45,45,3027,True,0.0,327.03656005859375,327.03656005859375
fresh_1985,157,157,2923,True,0.0,337.0034484863281,337.0034484863281
fresh_1986,562,562,2514,True,0.0,339.23388671875,339.23388671875
fresh_1987,934,934,2118,True,0.0,485.2904357910156,485.2904357910156
fresh_1988,1205,1205,1877,True,0.0,443.05523681640625,443.05523681640625
fresh_1989,1449,1449,1609,True,0.0,400.1488952636719,400.1488952636719
fresh_1990,1218,1218,1826,True,0.0,425.7820129394531,425.7820129394531
fresh_1991,32,32,3032,True,0.0,278.9486083984375,278.9486083984375
fresh_1992,39,39,3039,True,0.0,533.3952026367188,533.3952026367188
fresh_1993,498,498,2578,True,0.0,362.9716491699219,362.9716491699219
fresh_1994,1438,1438,1662,True,0.0,627.8245849609375,627.8245849609375
fresh_1995,74,74,2990,True,0.0,264.866943359375,264.866943359375
fresh_1996,458,458,2600,True,0.0,318.0674133300781,318.0674133300781
fresh_1997,917,917,2165,True,0.0,405.443603515625,405.443603515625
fresh_1998,79,79,2995,True,0.0,309.3934326171875,309.3934326171875
fresh_1999,69,69,3009,True,0.0,279.987060546875,279.987060546875
